"subid","expt","age_group","trial_type","t.crit","item","correct","subtrial","targetAtOnset","t.crit.binned"
49,1,"4","cs",0.02,"car",TRUE,"49_cs_car","0","0.03"
49,1,"4","cs",0.479,"cat",TRUE,"49_cs_cat","0","0.47"
49,1,"4","cs",0.479,"cat",TRUE,"49_cs_cat","0","0.47"
49,1,"4","cs",0.518,"o",TRUE,"49_cs_o","0","0.53"
49,1,"4","cs",0.518,"o",TRUE,"49_cs_o","0","0.53"
5,1,"4","cd",0.036,"ap",TRUE,"5_cd_ap","0","0.03"
5,1,"4","cd",0.036,"ap",TRUE,"5_cd_ap","0","0.03"
5,1,"4","cs",0.688,"cat",TRUE,"5_cs_cat","0","0.70"
5,1,"4","cs",0.688,"cat",TRUE,"5_cs_cat","0","0.70"
5,1,"4","cs",1.334,"o",TRUE,"5_cs_o","0","1.33"
5,1,"4","cs",1.334,"o",TRUE,"5_cs_o","0","1.33"
5,1,"4","cs",0.38,"tb",TRUE,"5_cs_tb","0","0.37"
5,1,"4","cs",0.38,"tb",TRUE,"5_cs_tb","0","0.37"
5,1,"4","cs",0.051,"tr",TRUE,"5_cs_tr","0","0.07"
5,1,"4","cs",0.051,"tr",TRUE,"5_cs_tr","0","0.07"
5,1,"4","inf",0.306,"bal",TRUE,"5_inf_bal","0","0.30"
5,1,"4","inf",0.306,"bal",TRUE,"5_inf_bal","0","0.30"
5,1,"4","inf",1.098,"bic",TRUE,"5_inf_bic","0","1.10"
5,1,"4","inf",1.098,"bic",TRUE,"5_inf_bic","0","1.10"
5,1,"4","inf",0.395,"d",TRUE,"5_inf_d","0","0.40"
5,1,"4","inf",0.395,"d",TRUE,"5_inf_d","0","0.40"
5,1,"4","inf",0.91,"f",TRUE,"5_inf_f","0","0.90"
5,1,"4","inf",0.91,"f",TRUE,"5_inf_f","0","0.90"
50,1,"4","cs",0.714,"ban",TRUE,"50_cs_ban","0","0.70"
50,1,"4","cs",0.714,"ban",TRUE,"50_cs_ban","0","0.70"
50,1,"4","cs",0.664,"bic",TRUE,"50_cs_bic","0","0.67"
50,1,"4","cs",0.664,"bic",TRUE,"50_cs_bic","0","0.67"
50,1,"4","cs",0.497,"tr",TRUE,"50_cs_tr","0","0.50"
50,1,"4","cs",0.497,"tr",TRUE,"50_cs_tr","0","0.50"
50,1,"4","inf",0.181,"carrot",TRUE,"50_inf_carrot","0","0.17"
50,1,"4","inf",0.181,"carrot",TRUE,"50_inf_carrot","0","0.17"
51,1,"3","cs",0.796,"tb",TRUE,"51_cs_tb","0","0.80"
51,1,"3","cs",0.796,"tb",TRUE,"51_cs_tb","0","0.80"
51,1,"3","inf",2.298,"bal",TRUE,"51_inf_bal","0","2.30"
51,1,"3","inf",2.298,"bal",TRUE,"51_inf_bal","0","2.30"
52,1,"4","cs",0.659,"car",TRUE,"52_cs_car","0","0.67"
52,1,"4","cs",0.659,"car",TRUE,"52_cs_car","0","0.67"
52,1,"4","cs",0.585,"cat",TRUE,"52_cs_cat","0","0.60"
52,1,"4","cs",0.585,"cat",TRUE,"52_cs_cat","0","0.60"
52,1,"4","cs",0.758,"tb",TRUE,"52_cs_tb","0","0.77"
52,1,"4","cs",0.758,"tb",TRUE,"52_cs_tb","0","0.77"
52,1,"4","inf",2.465,"ap",TRUE,"52_inf_ap","0","2.47"
52,1,"4","inf",2.465,"ap",TRUE,"52_inf_ap","0","2.47"
52,1,"4","inf",1.212,"car",TRUE,"52_inf_car","0","1.20"
52,1,"4","inf",1.212,"car",TRUE,"52_inf_car","0","1.20"
52,1,"4","inf",2.332,"tb",TRUE,"52_inf_tb","0","2.33"
52,1,"4","inf",2.332,"tb",TRUE,"52_inf_tb","0","2.33"
53,1,"3","cs",0.654,"car",TRUE,"53_cs_car","0","0.67"
53,1,"3","cs",0.654,"car",TRUE,"53_cs_car","0","0.67"
53,1,"3","cs",0.43,"f",TRUE,"53_cs_f","0","0.43"
53,1,"3","cs",0.43,"f",TRUE,"53_cs_f","0","0.43"
53,1,"3","cs",0.618,"o",TRUE,"53_cs_o","0","0.63"
53,1,"3","cs",0.618,"o",TRUE,"53_cs_o","0","0.63"
53,1,"3","cs",0.318,"tr",TRUE,"53_cs_tr","0","0.33"
53,1,"3","cs",0.318,"tr",TRUE,"53_cs_tr","0","0.33"
53,1,"3","inf",1.398,"bal",TRUE,"53_inf_bal","0","1.40"
53,1,"3","inf",1.398,"bal",TRUE,"53_inf_bal","0","1.40"
53,1,"3","inf",0.614,"bic",TRUE,"53_inf_bic","0","0.60"
53,1,"3","inf",0.614,"bic",TRUE,"53_inf_bic","0","0.60"
54,1,"2","cd",1.212,"bal",TRUE,"54_cd_bal","0","1.20"
54,1,"2","cd",1.212,"bal",TRUE,"54_cd_bal","0","1.20"
54,1,"2","cs",0.422,"bic",TRUE,"54_cs_bic","0","0.43"
54,1,"2","cs",0.422,"bic",TRUE,"54_cs_bic","0","0.43"
54,1,"2","cs",2.693,"cat",TRUE,"54_cs_cat","0","2.70"
54,1,"2","cs",2.693,"cat",TRUE,"54_cs_cat","0","2.70"
54,1,"2","cs",0.622,"tr",TRUE,"54_cs_tr","0","0.63"
54,1,"2","cs",0.622,"tr",TRUE,"54_cs_tr","0","0.63"
54,1,"2","inf",1.123,"ap",TRUE,"54_inf_ap","0","1.13"
54,1,"2","inf",1.123,"ap",TRUE,"54_inf_ap","0","1.13"
54,1,"2","inf",2.062,"car",TRUE,"54_inf_car","0","2.07"
54,1,"2","inf",2.062,"car",TRUE,"54_inf_car","0","2.07"
54,1,"2","inf",0.024,"tb",TRUE,"54_inf_tb","0","0.03"
54,1,"2","inf",0.024,"tb",TRUE,"54_inf_tb","0","0.03"
55,1,"3","cd",0.487,"car",TRUE,"55_cd_car","0","0.50"
55,1,"3","cd",0.487,"car",TRUE,"55_cd_car","0","0.50"
55,1,"3","cd",0.426,"carrot",TRUE,"55_cd_carrot","0","0.43"
55,1,"3","cd",0.426,"carrot",TRUE,"55_cd_carrot","0","0.43"
55,1,"3","cs",0.329,"cat",TRUE,"55_cs_cat","0","0.33"
55,1,"3","cs",0.329,"cat",TRUE,"55_cs_cat","0","0.33"
55,1,"3","inf",0.437,"d",TRUE,"55_inf_d","0","0.43"
55,1,"3","inf",0.437,"d",TRUE,"55_inf_d","0","0.43"
56,1,"5","cd",0.479,"car",TRUE,"56_cd_car","0","0.47"
56,1,"5","cd",0.479,"car",TRUE,"56_cd_car","0","0.47"
56,1,"5","cd",0.384,"carrot",TRUE,"56_cd_carrot","0","0.40"
56,1,"5","cd",0.384,"carrot",TRUE,"56_cd_carrot","0","0.40"
56,1,"5","cs",0.071,"ban",TRUE,"56_cs_ban","0","0.07"
56,1,"5","cs",0.071,"ban",TRUE,"56_cs_ban","0","0.07"
56,1,"5","cs",0.53,"f",TRUE,"56_cs_f","0","0.53"
56,1,"5","cs",0.53,"f",TRUE,"56_cs_f","0","0.53"
56,1,"5","inf",1.012,"d",TRUE,"56_inf_d","0","1.00"
56,1,"5","inf",1.012,"d",TRUE,"56_inf_d","0","1.00"
56,1,"5","inf",0.61,"f",TRUE,"56_inf_f","0","0.60"
56,1,"5","inf",0.61,"f",TRUE,"56_inf_f","0","0.60"
57,1,"2","cd",1.084,"carrot",TRUE,"57_cd_carrot","0","1.10"
57,1,"2","cd",1.084,"carrot",TRUE,"57_cd_carrot","0","1.10"
57,1,"2","cs",0.038,"ban",TRUE,"57_cs_ban","0","0.03"
57,1,"2","cs",0.038,"ban",TRUE,"57_cs_ban","0","0.03"
57,1,"2","cs",0.554,"cat",TRUE,"57_cs_cat","0","0.57"
57,1,"2","cs",0.554,"cat",TRUE,"57_cs_cat","0","0.57"
57,1,"2","inf",1.139,"bic",TRUE,"57_inf_bic","0","1.13"
57,1,"2","inf",1.139,"bic",TRUE,"57_inf_bic","0","1.13"
57,1,"2","inf",1.385,"f",TRUE,"57_inf_f","0","1.40"
57,1,"2","inf",1.385,"f",TRUE,"57_inf_f","0","1.40"
58,1,"3","cd",0.393,"carrot",TRUE,"58_cd_carrot","0","0.40"
58,1,"3","cd",0.393,"carrot",TRUE,"58_cd_carrot","0","0.40"
58,1,"3","cd",0.717,"cat",TRUE,"58_cd_cat","0","0.73"
58,1,"3","cd",0.717,"cat",TRUE,"58_cd_cat","0","0.73"
58,1,"3","cs",0.621,"ban",TRUE,"58_cs_ban","0","0.63"
58,1,"3","cs",0.621,"ban",TRUE,"58_cs_ban","0","0.63"
58,1,"3","cs",0.712,"car",TRUE,"58_cs_car","0","0.70"
58,1,"3","cs",0.712,"car",TRUE,"58_cs_car","0","0.70"
58,1,"3","cs",0.513,"cat",TRUE,"58_cs_cat","0","0.50"
58,1,"3","cs",0.513,"cat",TRUE,"58_cs_cat","0","0.50"
58,1,"3","cs",1.01,"tr",TRUE,"58_cs_tr","0","1.00"
58,1,"3","cs",1.01,"tr",TRUE,"58_cs_tr","0","1.00"
58,1,"3","inf",2.254,"d",TRUE,"58_inf_d","0","2.27"
58,1,"3","inf",2.254,"d",TRUE,"58_inf_d","0","2.27"
58,1,"3","inf",0.26,"f",TRUE,"58_inf_f","0","0.27"
58,1,"3","inf",0.26,"f",TRUE,"58_inf_f","0","0.27"
59,1,"4","cd",0.608,"d",TRUE,"59_cd_d","0","0.60"
59,1,"4","cd",0.608,"d",TRUE,"59_cd_d","0","0.60"
59,1,"4","cs",0.543,"cat",TRUE,"59_cs_cat","0","0.53"
59,1,"4","cs",0.543,"cat",TRUE,"59_cs_cat","0","0.53"
59,1,"4","inf",0.462,"car",TRUE,"59_inf_car","0","0.47"
59,1,"4","inf",0.462,"car",TRUE,"59_inf_car","0","0.47"
59,1,"4","inf",1.357,"tb",TRUE,"59_inf_tb","0","1.37"
59,1,"4","inf",1.357,"tb",TRUE,"59_inf_tb","0","1.37"
6,1,"2","cd",0.127,"f",TRUE,"6_cd_f","0","0.13"
6,1,"2","cd",0.127,"f",TRUE,"6_cd_f","0","0.13"
6,1,"2","cs",2.558,"tb",TRUE,"6_cs_tb","0","2.57"
6,1,"2","cs",2.558,"tb",TRUE,"6_cs_tb","0","2.57"
6,1,"2","cs",1.347,"tr",TRUE,"6_cs_tr","0","1.33"
6,1,"2","cs",1.347,"tr",TRUE,"6_cs_tr","0","1.33"
6,1,"2","inf",0.149,"tb",TRUE,"6_inf_tb","0","0.13"
6,1,"2","inf",0.149,"tb",TRUE,"6_inf_tb","0","0.13"
60,1,"adult","cd",0.628,"ap",TRUE,"60_cd_ap","0","0.63"
60,1,"adult","cd",0.628,"ap",TRUE,"60_cd_ap","0","0.63"
60,1,"adult","cd",0.346,"car",TRUE,"60_cd_car","0","0.33"
60,1,"adult","cd",0.346,"car",TRUE,"60_cd_car","0","0.33"
60,1,"adult","cd",0.043,"carrot",TRUE,"60_cd_carrot","0","0.03"
60,1,"adult","cd",0.043,"carrot",TRUE,"60_cd_carrot","0","0.03"
60,1,"adult","cd",0.584,"cat",TRUE,"60_cd_cat","0","0.60"
60,1,"adult","cd",0.584,"cat",TRUE,"60_cd_cat","0","0.60"
60,1,"adult","cd",0.308,"tb",TRUE,"60_cd_tb","0","0.30"
60,1,"adult","cd",0.308,"tb",TRUE,"60_cd_tb","0","0.30"
60,1,"adult","cd",0.256,"tr",TRUE,"60_cd_tr","0","0.27"
60,1,"adult","cd",0.256,"tr",TRUE,"60_cd_tr","0","0.27"
60,1,"adult","cs",0.17,"car",TRUE,"60_cs_car","0","0.17"
60,1,"adult","cs",0.17,"car",TRUE,"60_cs_car","0","0.17"
60,1,"adult","cs",0.68,"f",TRUE,"60_cs_f","0","0.67"
60,1,"adult","cs",0.68,"f",TRUE,"60_cs_f","0","0.67"
60,1,"adult","inf",0.523,"bal",TRUE,"60_inf_bal","0","0.53"
60,1,"adult","inf",0.523,"bal",TRUE,"60_inf_bal","0","0.53"
60,1,"adult","inf",0.454,"d",TRUE,"60_inf_d","0","0.47"
60,1,"adult","inf",0.454,"d",TRUE,"60_inf_d","0","0.47"
60,1,"adult","inf",0.809,"o",TRUE,"60_inf_o","0","0.80"
60,1,"adult","inf",0.809,"o",TRUE,"60_inf_o","0","0.80"
61,1,"3","cs",1.035,"cat",TRUE,"61_cs_cat","0","1.03"
61,1,"3","cs",1.035,"cat",TRUE,"61_cs_cat","0","1.03"
61,1,"3","cs",0.539,"tr",TRUE,"61_cs_tr","0","0.53"
61,1,"3","cs",0.539,"tr",TRUE,"61_cs_tr","0","0.53"
61,1,"3","inf",0.923,"ap",TRUE,"61_inf_ap","0","0.93"
61,1,"3","inf",0.923,"ap",TRUE,"61_inf_ap","0","0.93"
61,1,"3","inf",1.59,"carrot",TRUE,"61_inf_carrot","0","1.60"
61,1,"3","inf",1.59,"carrot",TRUE,"61_inf_carrot","0","1.60"
62,1,"3","cd",0.377,"f",TRUE,"62_cd_f","0","0.37"
62,1,"3","cd",0.377,"f",TRUE,"62_cd_f","0","0.37"
62,1,"3","cs",0.025,"o",TRUE,"62_cs_o","0","0.03"
62,1,"3","cs",0.025,"o",TRUE,"62_cs_o","0","0.03"
62,1,"3","inf",0.537,"car",TRUE,"62_inf_car","0","0.53"
62,1,"3","inf",0.537,"car",TRUE,"62_inf_car","0","0.53"
63,1,"3","cd",0.521,"car",TRUE,"63_cd_car","0","0.53"
63,1,"3","cd",0.521,"car",TRUE,"63_cd_car","0","0.53"
63,1,"3","cd",0.467,"cat",TRUE,"63_cd_cat","0","0.47"
63,1,"3","cd",0.467,"cat",TRUE,"63_cd_cat","0","0.47"
63,1,"3","cs",0.748,"ap",TRUE,"63_cs_ap","0","0.73"
63,1,"3","cs",0.748,"ap",TRUE,"63_cs_ap","0","0.73"
63,1,"3","cs",0.23,"ban",TRUE,"63_cs_ban","0","0.23"
63,1,"3","cs",0.23,"ban",TRUE,"63_cs_ban","0","0.23"
63,1,"3","cs",0.421,"f",TRUE,"63_cs_f","0","0.43"
63,1,"3","cs",0.421,"f",TRUE,"63_cs_f","0","0.43"
63,1,"3","cs",0.421,"tb",TRUE,"63_cs_tb","0","0.43"
63,1,"3","cs",0.421,"tb",TRUE,"63_cs_tb","0","0.43"
63,1,"3","cs",0.576,"tr",TRUE,"63_cs_tr","0","0.57"
63,1,"3","cs",0.576,"tr",TRUE,"63_cs_tr","0","0.57"
63,1,"3","inf",0.248,"bal",TRUE,"63_inf_bal","0","0.23"
63,1,"3","inf",0.248,"bal",TRUE,"63_inf_bal","0","0.23"
63,1,"3","inf",0.823,"bic",TRUE,"63_inf_bic","0","0.83"
63,1,"3","inf",0.823,"bic",TRUE,"63_inf_bic","0","0.83"
64,1,"3","cd",0.837,"bal",TRUE,"64_cd_bal","0","0.83"
64,1,"3","cd",0.837,"bal",TRUE,"64_cd_bal","0","0.83"
64,1,"3","cd",0.193,"o",TRUE,"64_cd_o","0","0.20"
64,1,"3","cd",0.193,"o",TRUE,"64_cd_o","0","0.20"
64,1,"3","cs",1.339,"ban",TRUE,"64_cs_ban","0","1.33"
64,1,"3","cs",1.339,"ban",TRUE,"64_cs_ban","0","1.33"
64,1,"3","cs",0.301,"car",TRUE,"64_cs_car","0","0.30"
64,1,"3","cs",0.301,"car",TRUE,"64_cs_car","0","0.30"
64,1,"3","cs",0.725,"tb",TRUE,"64_cs_tb","0","0.73"
64,1,"3","cs",0.725,"tb",TRUE,"64_cs_tb","0","0.73"
64,1,"3","cs",0.697,"tr",TRUE,"64_cs_tr","0","0.70"
64,1,"3","cs",0.697,"tr",TRUE,"64_cs_tr","0","0.70"
64,1,"3","inf",0.032,"ap",TRUE,"64_inf_ap","0","0.03"
64,1,"3","inf",0.032,"ap",TRUE,"64_inf_ap","0","0.03"
64,1,"3","inf",0.912,"car",TRUE,"64_inf_car","0","0.90"
64,1,"3","inf",0.912,"car",TRUE,"64_inf_car","0","0.90"
65,1,"4","cd",0.345,"ap",TRUE,"65_cd_ap","0","0.33"
65,1,"4","cd",0.345,"ap",TRUE,"65_cd_ap","0","0.33"
65,1,"4","cd",0.471,"car",TRUE,"65_cd_car","0","0.47"
65,1,"4","cd",0.471,"car",TRUE,"65_cd_car","0","0.47"
65,1,"4","cs",0.688,"f",TRUE,"65_cs_f","0","0.70"
65,1,"4","cs",0.688,"f",TRUE,"65_cs_f","0","0.70"
65,1,"4","cs",0.534,"o",TRUE,"65_cs_o","0","0.53"
65,1,"4","cs",0.534,"o",TRUE,"65_cs_o","0","0.53"
65,1,"4","cs",0.963,"tb",TRUE,"65_cs_tb","0","0.97"
65,1,"4","cs",0.963,"tb",TRUE,"65_cs_tb","0","0.97"
65,1,"4","cs",0.418,"tr",TRUE,"65_cs_tr","0","0.43"
65,1,"4","cs",0.418,"tr",TRUE,"65_cs_tr","0","0.43"
65,1,"4","inf",0.66,"f",TRUE,"65_inf_f","0","0.67"
65,1,"4","inf",0.66,"f",TRUE,"65_inf_f","0","0.67"
66,1,"3","cs",0.693,"o",TRUE,"66_cs_o","0","0.70"
66,1,"3","cs",0.693,"o",TRUE,"66_cs_o","0","0.70"
66,1,"3","cs",0.896,"tb",TRUE,"66_cs_tb","0","0.90"
66,1,"3","cs",0.896,"tb",TRUE,"66_cs_tb","0","0.90"
66,1,"3","inf",0.573,"bal",TRUE,"66_inf_bal","0","0.57"
66,1,"3","inf",0.573,"bal",TRUE,"66_inf_bal","0","0.57"
67,1,"3","cs",0.19,"bal",TRUE,"67_cs_bal","0","0.20"
67,1,"3","cs",0.19,"bal",TRUE,"67_cs_bal","0","0.20"
67,1,"3","cs",0.008,"o",TRUE,"67_cs_o","0","0.00"
67,1,"3","cs",0.008,"o",TRUE,"67_cs_o","0","0.00"
67,1,"3","cs",1.089,"tr",TRUE,"67_cs_tr","0","1.10"
67,1,"3","cs",1.089,"tr",TRUE,"67_cs_tr","0","1.10"
67,1,"3","inf",0.598,"ap",TRUE,"67_inf_ap","0","0.60"
67,1,"3","inf",0.598,"ap",TRUE,"67_inf_ap","0","0.60"
67,1,"3","inf",0.612,"car",TRUE,"67_inf_car","0","0.60"
67,1,"3","inf",0.612,"car",TRUE,"67_inf_car","0","0.60"
68,1,"5","cd",0.587,"bal",TRUE,"68_cd_bal","0","0.60"
68,1,"5","cd",0.587,"bal",TRUE,"68_cd_bal","0","0.60"
68,1,"5","cd",0.535,"f",TRUE,"68_cd_f","0","0.53"
68,1,"5","cd",0.535,"f",TRUE,"68_cd_f","0","0.53"
68,1,"5","cs",0.568,"cat",TRUE,"68_cs_cat","0","0.57"
68,1,"5","cs",0.568,"cat",TRUE,"68_cs_cat","0","0.57"
68,1,"5","cs",0.797,"tr",TRUE,"68_cs_tr","0","0.80"
68,1,"5","cs",0.797,"tr",TRUE,"68_cs_tr","0","0.80"
68,1,"5","inf",1.765,"ap",TRUE,"68_inf_ap","0","1.77"
68,1,"5","inf",1.765,"ap",TRUE,"68_inf_ap","0","1.77"
68,1,"5","inf",0.045,"car",TRUE,"68_inf_car","0","0.03"
68,1,"5","inf",0.045,"car",TRUE,"68_inf_car","0","0.03"
68,1,"5","inf",0.965,"carrot",TRUE,"68_inf_carrot","0","0.97"
68,1,"5","inf",0.965,"carrot",TRUE,"68_inf_carrot","0","0.97"
69,1,"5","cd",0.229,"car",TRUE,"69_cd_car","0","0.23"
69,1,"5","cd",0.229,"car",TRUE,"69_cd_car","0","0.23"
69,1,"5","cs",0.446,"cat",TRUE,"69_cs_cat","0","0.43"
69,1,"5","cs",0.446,"cat",TRUE,"69_cs_cat","0","0.43"
69,1,"5","inf",1.223,"bic",TRUE,"69_inf_bic","0","1.23"
69,1,"5","inf",1.223,"bic",TRUE,"69_inf_bic","0","1.23"
69,1,"5","inf",0.635,"f",TRUE,"69_inf_f","0","0.63"
69,1,"5","inf",0.635,"f",TRUE,"69_inf_f","0","0.63"
7,1,"5","cd",0.309,"carrot",TRUE,"7_cd_carrot","0","0.30"
7,1,"5","cd",0.309,"carrot",TRUE,"7_cd_carrot","0","0.30"
7,1,"5","cd",0.134,"cat",TRUE,"7_cd_cat","0","0.13"
7,1,"5","cd",0.134,"cat",TRUE,"7_cd_cat","0","0.13"
7,1,"5","cs",0.18,"ban",TRUE,"7_cs_ban","0","0.17"
7,1,"5","cs",0.18,"ban",TRUE,"7_cs_ban","0","0.17"
7,1,"5","cs",0.288,"tb",TRUE,"7_cs_tb","0","0.30"
7,1,"5","cs",0.288,"tb",TRUE,"7_cs_tb","0","0.30"
7,1,"5","inf",0.023,"bal",TRUE,"7_inf_bal","0","0.03"
7,1,"5","inf",0.023,"bal",TRUE,"7_inf_bal","0","0.03"
70,1,"2","cs",2.606,"bal",TRUE,"70_cs_bal","0","2.60"
70,1,"2","cs",2.606,"bal",TRUE,"70_cs_bal","0","2.60"
70,1,"2","cs",0.714,"ban",TRUE,"70_cs_ban","0","0.70"
70,1,"2","cs",0.714,"ban",TRUE,"70_cs_ban","0","0.70"
70,1,"2","cs",0.464,"tr",TRUE,"70_cs_tr","0","0.47"
70,1,"2","cs",0.464,"tr",TRUE,"70_cs_tr","0","0.47"
70,1,"2","inf",1.54,"ap",TRUE,"70_inf_ap","0","1.53"
70,1,"2","inf",1.54,"ap",TRUE,"70_inf_ap","0","1.53"
71,1,"2","cd",2.604,"car",TRUE,"71_cd_car","0","2.60"
71,1,"2","cd",2.604,"car",TRUE,"71_cd_car","0","2.60"
71,1,"2","cd",0.309,"carrot",TRUE,"71_cd_carrot","0","0.30"
71,1,"2","cd",0.309,"carrot",TRUE,"71_cd_carrot","0","0.30"
71,1,"2","cs",1.138,"cat",TRUE,"71_cs_cat","0","1.13"
71,1,"2","cs",1.138,"cat",TRUE,"71_cs_cat","0","1.13"
71,1,"2","cs",0.584,"o",TRUE,"71_cs_o","0","0.60"
71,1,"2","cs",0.584,"o",TRUE,"71_cs_o","0","0.60"
71,1,"2","cs",0.671,"tb",TRUE,"71_cs_tb","0","0.67"
71,1,"2","cs",0.671,"tb",TRUE,"71_cs_tb","0","0.67"
71,1,"2","cs",1.243,"tr",TRUE,"71_cs_tr","0","1.23"
71,1,"2","cs",1.243,"tr",TRUE,"71_cs_tr","0","1.23"
71,1,"2","inf",0.39,"bal",TRUE,"71_inf_bal","0","0.40"
71,1,"2","inf",0.39,"bal",TRUE,"71_inf_bal","0","0.40"
71,1,"2","inf",0.437,"d",TRUE,"71_inf_d","0","0.43"
71,1,"2","inf",0.437,"d",TRUE,"71_inf_d","0","0.43"
72,1,"3","cd",0.219,"f",TRUE,"72_cd_f","0","0.23"
72,1,"3","cd",0.219,"f",TRUE,"72_cd_f","0","0.23"
72,1,"3","cd",0.518,"o",TRUE,"72_cd_o","0","0.53"
72,1,"3","cd",0.518,"o",TRUE,"72_cd_o","0","0.53"
72,1,"3","cs",0.431,"bal",TRUE,"72_cs_bal","0","0.43"
72,1,"3","cs",0.431,"bal",TRUE,"72_cs_bal","0","0.43"
72,1,"3","cs",0.922,"bic",TRUE,"72_cs_bic","0","0.93"
72,1,"3","cs",0.922,"bic",TRUE,"72_cs_bic","0","0.93"
